id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jumlah_produksi,satuan,tahun,jenis_produksi
104,32,JAWA BARAT,3277,KOTA CIMAHI,1887,TON,2016,susu sapi
105,32,JAWA BARAT,3274,KOTA CIREBON,3,TON,2016,susu sapi
106,32,JAWA BARAT,3276,KOTA DEPOK,1455,TON,2016,susu sapi
107,32,JAWA BARAT,3272,KOTA SUKABUMI,329,TON,2016,susu sapi
108,32,JAWA BARAT,3278,KOTA TASIKMALAYA,636,TON,2016,susu sapi
109,32,JAWA BARAT,3204,KABUPATEN BANDUNG,81884,TON,2017,susu sapi
110,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,119767,TON,2017,susu sapi
111,32,JAWA BARAT,3216,KABUPATEN BEKASI,71,TON,2017,susu sapi
112,32,JAWA BARAT,3201,KABUPATEN BOGOR,19010,TON,2017,susu sapi
113,32,JAWA BARAT,3207,KABUPATEN CIAMIS,245,TON,2017,susu sapi
114,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5835,TON,2017,susu sapi
115,32,JAWA BARAT,3209,KABUPATEN CIREBON,445,TON,2017,susu sapi
116,32,JAWA BARAT,3205,KABUPATEN GARUT,33951,TON,2017,susu sapi
117,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,15,TON,2017,susu sapi
118,32,JAWA BARAT,3215,KABUPATEN KARAWANG,17,TON,2017,susu sapi
119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,15760,TON,2017,susu sapi
120,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1392,TON,2017,susu sapi
121,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0,TON,2017,susu sapi
122,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0,TON,2017,susu sapi
123,32,JAWA BARAT,3213,KABUPATEN SUBANG,2599,TON,2017,susu sapi
124,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,7879,TON,2017,susu sapi
125,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10114,TON,2017,susu sapi
126,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5299,TON,2017,susu sapi
127,32,JAWA BARAT,3273,KOTA BANDUNG,1752,TON,2017,susu sapi
128,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2017,susu sapi
129,32,JAWA BARAT,3275,KOTA BEKASI,141,TON,2017,susu sapi
130,32,JAWA BARAT,3271,KOTA BOGOR,1504,TON,2017,susu sapi
131,32,JAWA BARAT,3277,KOTA CIMAHI,801,TON,2017,susu sapi
132,32,JAWA BARAT,3274,KOTA CIREBON,6,TON,2017,susu sapi
133,32,JAWA BARAT,3276,KOTA DEPOK,1207,TON,2017,susu sapi
134,32,JAWA BARAT,3272,KOTA SUKABUMI,299,TON,2017,susu sapi
135,32,JAWA BARAT,3278,KOTA TASIKMALAYA,468,TON,2017,susu sapi
136,32,JAWA BARAT,3204,KABUPATEN BANDUNG,59974,TON,2018,susu sapi
137,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,123100,TON,2018,susu sapi
138,32,JAWA BARAT,3216,KABUPATEN BEKASI,111,TON,2018,susu sapi
139,32,JAWA BARAT,3201,KABUPATEN BOGOR,24709,TON,2018,susu sapi
140,32,JAWA BARAT,3207,KABUPATEN CIAMIS,251,TON,2018,susu sapi
141,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5863,TON,2018,susu sapi
142,32,JAWA BARAT,3209,KABUPATEN CIREBON,416,TON,2018,susu sapi
143,32,JAWA BARAT,3205,KABUPATEN GARUT,43335,TON,2018,susu sapi
144,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,33,TON,2018,susu sapi
145,32,JAWA BARAT,3215,KABUPATEN KARAWANG,13,TON,2018,susu sapi
146,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,21318,TON,2018,susu sapi
147,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1431,TON,2018,susu sapi
148,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0,TON,2018,susu sapi
149,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0,TON,2018,susu sapi
150,32,JAWA BARAT,3213,KABUPATEN SUBANG,2623,TON,2018,susu sapi
151,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,10895,TON,2018,susu sapi
152,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,12324,TON,2018,susu sapi
153,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5250,TON,2018,susu sapi
154,32,JAWA BARAT,3273,KOTA BANDUNG,2160,TON,2018,susu sapi
155,32,JAWA BARAT,3279,KOTA BANJAR,0,TON,2018,susu sapi
156,32,JAWA BARAT,3275,KOTA BEKASI,124,TON,2018,susu sapi
157,32,JAWA BARAT,3271,KOTA BOGOR,1983,TON,2018,susu sapi
158,32,JAWA BARAT,3277,KOTA CIMAHI,847,TON,2018,susu sapi
159,32,JAWA BARAT,3274,KOTA CIREBON,6,TON,2018,susu sapi
160,32,JAWA BARAT,3276,KOTA DEPOK,1464,TON,2018,susu sapi
161,32,JAWA BARAT,3272,KOTA SUKABUMI,299,TON,2018,susu sapi
162,32,JAWA BARAT,3278,KOTA TASIKMALAYA,473,TON,2018,susu sapi
163,32,JAWA BARAT,3201,KABUPATEN BOGOR,21182,TON,2019,susu sapi
164,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,6580,TON,2019,susu sapi
165,32,JAWA BARAT,3203,KABUPATEN CIANJUR,5881,TON,2019,susu sapi
166,32,JAWA BARAT,3204,KABUPATEN BANDUNG,79192,TON,2019,susu sapi
167,32,JAWA BARAT,3205,KABUPATEN GARUT,35246,TON,2019,susu sapi
168,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,5527,TON,2019,susu sapi
169,32,JAWA BARAT,3207,KABUPATEN CIAMIS,197,TON,2019,susu sapi
170,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,18934,TON,2019,susu sapi
171,32,JAWA BARAT,3209,KABUPATEN CIREBON,423,TON,2019,susu sapi
172,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,1743,TON,2019,susu sapi
173,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,10028,TON,2019,susu sapi
174,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,35,TON,2019,susu sapi
175,32,JAWA BARAT,3213,KABUPATEN SUBANG,9970,TON,2019,susu sapi
176,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,0,TON,2019,susu sapi
177,32,JAWA BARAT,3215,KABUPATEN KARAWANG,25,TON,2019,susu sapi
178,32,JAWA BARAT,3216,KABUPATEN BEKASI,0,TON,2019,susu sapi
179,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,97551,TON,2019,susu sapi
180,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,0,TON,2019,susu sapi
